file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_2929,0.0,3.697875,utt,-49.51323374155405,-51.66718525356717,15.85685877491428,9.202109006973219
common_voice_22_0_2857,0.0,4.547375,utt,-44.055691964285714,-47.853236607142854,15.801530455157417,5.318463863537644
common_voice_22_0_3273,0.0,4.4010625,utt,-44.52913707386364,-55.88884715030068,15.790173176629514,2.616839959719325
common_voice_22_0_29285,0.0,3.0033,utt,-34.221865234375,-44.53449821472168,15.704051301566727,11.881177115427619
common_voice_22_0_21932,0.0,1.781875,utt,-40.01426713922051,-40.99898834228516,15.704050846167247,6.415351605906302
common_voice_22_0_29087,0.0,1.6266875,utt,-54.23411737921779,-61.39580709284002,15.616651327896424,11.138109010696823
common_voice_22_0_708,0.0,7.5375,utt,-50.76039249005305,-56.053450690375435,15.60475934379938,12.030490732198158
common_voice_22_0_7351,0.0,1.9530625,utt,-56.347611177884616,-59.48981942070855,15.561540927616583,3.5527250089872577
common_voice_22_0_31000,0.0,1.6747,utt,-52.011057962200596,-53.07966232299805,15.561540927616583,9.215687474545433
common_voice_22_0_273,0.0,6.79025,utt,-43.390041076030926,-44.642723301478796,15.513150281970411,9.886817763290821
common_voice_22_0_33020,0.0,2.1795,utt,-49.28939847333716,-53.098570823669434,15.40254548631582,11.929388206416165
common_voice_22_0_24803,0.0,2.4781875,utt,-39.83350396925403,-43.99688466389974,15.398435444072664,11.919868437818195
common_voice_22_0_35541,0.0,1.6339,utt,-39.043519938650306,-57.14352289835612,15.331924926186813,14.007651014506898
