file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_574,0.0,1.4199,utt,-58.548002860915496,-57.89715800565832,3.1400444879078315,6.468746584410164
common_voice_22_0_244,0.0,1.779875,utt,-51.61325930477528,-50.17322905858358,3.1400427251235863,7.6127505768543315
common_voice_22_0_182,0.0,2.4390625,utt,-53.02700755635246,-52.962083180745445,3.140040962339341,8.16124334822099
common_voice_22_0_734,0.0,1.2838,utt,-54.537010192871094,-52.89006423950195,3.1397176077835107,2.183342262353822
common_voice_22_0_1025,0.0,0.8870625,utt,-54.29662262991573,-52.878853988647464,3.1363225628555993,15.50181212038617
common_voice_22_0_74,0.0,3.418375,utt,-60.98489469115497,-56.461640463935005,3.1050280292189156,3.586991826143228
common_voice_22_0_738,0.0,1.5283,utt,-54.82460809844771,-53.94689043830423,3.1050263349985454,10.118662760488254
common_voice_22_0_516,0.0,1.8421,utt,-51.564384128736414,-50.7682128179641,3.1050254878883603,11.193822767529632
common_voice_22_0_127,0.0,2.6913,utt,-59.928514898931226,-59.02760314941406,3.105024640778175,1.7726139235277323
common_voice_22_0_923,0.0,1.2403,utt,-51.30278556577621,-50.193126091590294,3.1004056562997326,12.541173546824064
common_voice_22_0_491,0.0,1.6624,utt,-53.72165027296687,-53.85698427472796,3.1004056562997326,24.30781174058424
common_voice_22_0_636,0.0,1.1811875,utt,-56.39578505693856,-56.27347922325134,3.1004046362050683,12.056759899754466
common_voice_22_0_1142,0.0,0.88575,utt,-50.466670689957866,-49.62880379813058,3.1004046362050683,5.312490684884995
common_voice_22_0_549,0.0,1.7900625,utt,-49.60497774092179,-48.253789720081144,3.1004036161104036,5.70974835658733
common_voice_22_0_759,0.0,1.3235625,utt,-53.967044714725375,-53.530131022135414,3.1004036161104036,5.212569798896041
common_voice_22_0_249,0.0,1.8284,utt,-54.98777429132514,-55.03208175659179,3.1004036161104036,10.84190697089356
common_voice_22_0_172,0.0,2.0560625,utt,-53.43229008646845,-53.2380810546875,3.1004036161104036,10.119773027460347
common_voice_22_0_338,0.0,1.6609,utt,-49.42920510165663,-48.2943788875233,3.1004036161104036,6.090110858943916
common_voice_22_0_262,0.0,1.8751,utt,-57.335610247672875,-57.376872863769535,3.068686449851137,6.52515482200446
common_voice_22_0_553,0.0,1.4025625,utt,-52.30267508370536,-50.1010487874349,3.068685013561574,14.741895998624473
common_voice_22_0_712,0.0,1.200375,utt,-54.636083984375,-53.379320017496745,3.068685013561574,11.933138856359427
common_voice_22_0_202,0.0,1.6146,utt,-59.666628251164596,-58.61407935101053,3.053108531069836,0.7639269674508142
common_voice_22_0_256,0.0,1.8079,utt,-54.076608900207184,-53.83908065160116,3.0493581612941765,12.599362034873128
common_voice_22_0_442,0.0,1.6109,utt,-52.06231196622671,-49.12972164154053,3.046885355182269,14.044016776709727
common_voice_22_0_767,0.0,1.5021875,utt,-54.76745442708334,-52.50953449922449,3.046884686812934,9.80447364781715
common_voice_22_0_517,0.0,1.5871875,utt,-61.552808077830186,-58.160634422302245,3.037557573529593,6.160737350452459
common_voice_22_0_622,0.0,2.3218,utt,-57.96981074892241,-52.7530154059915,3.0375543686094573,8.576627777757517
common_voice_22_0_341,0.0,1.769,utt,-52.17293983933616,-50.867542839050294,3.0342107638586375,9.337359301825199
common_voice_22_0_221,0.0,2.0895,utt,-58.236426248504785,-56.85974361278392,3.034207488349802,5.255017225874569
common_voice_22_0_907,0.0,1.5596,utt,-55.62748522636218,-56.94894313812256,3.026801861553306,12.618436406686248
common_voice_22_0_845,0.0,2.0995,utt,-60.27134021577381,-61.74457677205404,3.0100547494851737,7.403457261778391
common_voice_22_0_555,0.0,2.7285,utt,-56.52938988095238,-59.60226319965563,3.0100547494851737,13.710615722427699
common_voice_22_0_206,0.0,2.3645625,utt,-55.035288665254235,-54.463351249694824,3.010051356299578,6.414205897189618
common_voice_22_0_376,0.0,1.5915,utt,-63.41926469143082,-61.418061169711024,3.010051356299578,5.243696368113181
common_voice_22_0_340,0.0,1.8259,utt,-55.26163336748634,-54.16270546291185,3.0100502252377126,7.781112878051786
common_voice_22_0_833,0.0,1.2091,utt,-50.286637235278924,-50.31159709050105,3.0029833871947194,11.261854402691139
