gold,pred,time_sec,support,mean, median,variance
f,tˤ:,0.0100,1.0000,0.0100,0.0000
t:,dˤ,0.0230,1.0000,0.0230,0.0000
i,r:,0.0300,1.0000,0.0300,0.0000
r:,UNK,0.1700,1.0000,0.1700,0.0000
n,j,0.0100,1.0000,0.0100,0.0000
dˤ,n,0.0100,1.0000,0.0100,0.0000
dˤ,u,0.0600,1.0000,0.0600,0.0000
dˤ,f,0.0100,1.0000,0.0100,0.0000
t,z,0.0100,1.0000,0.0100,0.0000
d:,z,0.0700,1.0000,0.0700,0.0000
d:,m,0.0100,1.0000,0.0100,0.0000
b,d,0.0150,1.0000,0.0150,0.0000
u,d,0.0100,1.0000,0.0100,0.0000
sˤ,UNK,0.0860,1.0000,0.0860,0.0000
tˤ:,a,0.0100,1.0000,0.0100,0.0000
tˤ:,sˤ,0.0100,1.0000,0.0100,0.0000
UNK,tˤ:,0.0400,1.0000,0.0400,0.0000
i,rˤ,0.0330,1.0000,0.0330,0.0000
m:,l,0.0800,1.0000,0.0800,0.0000
m:,a,0.0100,1.0000,0.0100,0.0000
t:,ʃ,0.0840,1.0000,0.0840,0.0000
t:,a,0.0040,1.0000,0.0040,0.0000
a,h,0.0020,1.0000,0.0020,0.0000
h,UNK,0.1280,1.0000,0.1280,0.0000
k:,i,0.0400,1.0000,0.0400,0.0000
UNK,k:,0.0900,1.0000,0.0900,0.0000
sˤ,sˤ,0.1200,1.0000,0.1200,0.0000
UNK,sˤ,0.1200,1.0000,0.1200,0.0000
b,n,0.0070,1.0000,0.0070,0.0000
ʕ,t,0.0070,1.0000,0.0070,0.0000
ʕ,ʃ,0.0200,1.0000,0.0200,0.0000
rˤ,t,0.0200,1.0000,0.0200,0.0000
ʁ,a,0.0300,1.0000,0.0300,0.0000
ʁ,d:,0.0100,1.0000,0.0100,0.0000
ɡʷ,g,0.0700,1.0000,0.0700,0.0000
ɡʷ,u,0.0500,1.0000,0.0500,0.0000
r:,ɡʷ,0.0100,1.0000,0.0100,0.0000
r:,m,0.0300,1.0000,0.0300,0.0000
m,UNK,0.0800,1.0000,0.0800,0.0000
χ,χ,0.0700,1.0000,0.0700,0.0000
UNK,χ,0.0700,1.0000,0.0700,0.0000
j,u,0.0010,1.0000,0.0010,0.0000
h,b,0.0240,1.0000,0.0240,0.0000
h,r,0.0300,1.0000,0.0300,0.0000
h,a,0.0100,1.0000,0.0100,0.0000
h,i,0.0330,1.0000,0.0330,0.0000
