gold,pred,time_sec,support,mean, median,variance
ɡʷ,r,0.0020,1.0000,0.0020,0.0000
kʷ,UNK,0.1290,1.0000,0.1290,0.0000
n,kʷ,0.0100,1.0000,0.0100,0.0000
n,m,0.0030,1.0000,0.0030,0.0000
zˤ,r,0.0330,1.0000,0.0330,0.0000
m:,l,0.0300,1.0000,0.0300,0.0000
m:,n,0.1100,1.0000,0.1100,0.0000
r,ʁ,0.0480,1.0000,0.0480,0.0000
s,ʁ,0.0020,1.0000,0.0020,0.0000
s,g,0.0100,1.0000,0.0100,0.0000
m,zˤ,0.0620,1.0000,0.0620,0.0000
m,g,0.0300,1.0000,0.0300,0.0000
n:,t,0.0300,1.0000,0.0300,0.0000
n:,n,0.0770,1.0000,0.0770,0.0000
a,n,0.0120,1.0000,0.0120,0.0000
ʁ,d,0.0160,1.0000,0.0160,0.0000
a,UNK,0.1650,1.0000,0.1650,0.0000
j,UNK,0.0780,1.0000,0.0780,0.0000
ʝʷ,kʷ,0.0500,1.0000,0.0500,0.0000
ʝ,g,0.1220,1.0000,0.1220,0.0000
UNK,w,0.0800,1.0000,0.0800,0.0000
m,u,0.0090,1.0000,0.0090,0.0000
u,n:,0.0050,1.0000,0.0050,0.0000
s:,i,0.0070,1.0000,0.0070,0.0000
